~id, ~from, ~to, ~label, weight:Int
e3653, p183, t1710, ok boomer, 2
e3654, t1710, p183, ok boomer, 2
e3655, p183, t1828, ok boomer, 2
e3656, t1828, p183, ok boomer, 2
e3657, p184, t1829, ok boomer, 25
e3658, t1829, p184, ok boomer, 25
e3659, p184, t1830, ok boomer, 8
e3660, t1830, p184, ok boomer, 8
e3661, p184, t1831, ok boomer, 6
e3662, t1831, p184, ok boomer, 6
e3663, p184, t1832, ok boomer, 6
e3664, t1832, p184, ok boomer, 6
e3665, p184, t1833, ok boomer, 4
e3666, t1833, p184, ok boomer, 4
e3667, p184, t1834, ok boomer, 4
e3668, t1834, p184, ok boomer, 4
e3669, p184, t1835, ok boomer, 3
e3670, t1835, p184, ok boomer, 3
e3671, p184, t1836, ok boomer, 3
e3672, t1836, p184, ok boomer, 3
e3673, p184, t1837, ok boomer, 3
e3674, t1837, p184, ok boomer, 3
e3675, p184, t1838, ok boomer, 3
e3676, t1838, p184, ok boomer, 3
e3677, p185, t1839, ok boomer, 19
e3678, t1839, p185, ok boomer, 19
e3679, p185, t1840, ok boomer, 19
e3680, t1840, p185, ok boomer, 19
e3681, p185, t1841, ok boomer, 19
e3682, t1841, p185, ok boomer, 19
e3683, p185, t1842, ok boomer, 19
e3684, t1842, p185, ok boomer, 19
e3685, p185, t1762, ok boomer, 10
e3686, t1762, p185, ok boomer, 10
e3687, p185, t1844, ok boomer, 10
e3688, t1844, p185, ok boomer, 10
e3689, p185, t1759, ok boomer, 3
e3690, t1759, p185, ok boomer, 3
e3691, p185, t1846, ok boomer, 3
e3692, t1846, p185, ok boomer, 3
e3693, p185, t1847, ok boomer, 2
e3694, t1847, p185, ok boomer, 2
e3695, p185, t1848, ok boomer, 2
e3696, t1848, p185, ok boomer, 2
e3697, p186, t1849, ok boomer, 1
e3698, t1849, p186, ok boomer, 1
e3699, p186, t1850, ok boomer, 1
e3700, t1850, p186, ok boomer, 1
e3701, p186, t1611, ok boomer, 1
e3702, t1611, p186, ok boomer, 1
e3703, p186, t1852, ok boomer, 1
e3704, t1852, p186, ok boomer, 1
e3705, p186, t1540, ok boomer, 1
e3706, t1540, p186, ok boomer, 1
e3707, p186, t18, ok boomer, 1
e3708, t18, p186, ok boomer, 1
e3709, p186, t1855, ok boomer, 1
e3710, t1855, p186, ok boomer, 1
e3711, p186, t1856, ok boomer, 1
e3712, t1856, p186, ok boomer, 1
e3713, p186, t1857, ok boomer, 1
e3714, t1857, p186, ok boomer, 1
e3715, p186, t1858, ok boomer, 1
e3716, t1858, p186, ok boomer, 1
e3717, p187, t1859, ok boomer, 17
e3718, t1859, p187, ok boomer, 17
e3719, p187, t1860, ok boomer, 17
e3720, t1860, p187, ok boomer, 17
e3721, p187, t1861, ok boomer, 17
e3722, t1861, p187, ok boomer, 17
e3723, p187, t1862, ok boomer, 17
e3724, t1862, p187, ok boomer, 17
e3725, p187, t1863, ok boomer, 16
e3726, t1863, p187, ok boomer, 16
e3727, p187, t1864, ok boomer, 16
e3728, t1864, p187, ok boomer, 16
e3729, p187, t1865, ok boomer, 16
e3730, t1865, p187, ok boomer, 16
e3731, p187, t1866, ok boomer, 1
e3732, t1866, p187, ok boomer, 1
e3733, p187, t1867, ok boomer, 1
e3734, t1867, p187, ok boomer, 1
e3735, p187, t1868, ok boomer, 1
e3736, t1868, p187, ok boomer, 1
e3737, p188, t1869, ok boomer, 22
e3738, t1869, p188, ok boomer, 22
e3739, p188, t1870, ok boomer, 11
e3740, t1870, p188, ok boomer, 11
e3741, p188, t1825, ok boomer, 10
e3742, t1825, p188, ok boomer, 10
e3743, p188, t1872, ok boomer, 8
e3744, t1872, p188, ok boomer, 8
e3745, p188, t1873, ok boomer, 6
e3746, t1873, p188, ok boomer, 6
e3747, p188, t1874, ok boomer, 6
e3748, t1874, p188, ok boomer, 6
e3749, p188, t1734, ok boomer, 5
e3750, t1734, p188, ok boomer, 5
e3751, p188, t1876, ok boomer, 5
e3752, t1876, p188, ok boomer, 5
e3753, p188, t1877, ok boomer, 5
e3754, t1877, p188, ok boomer, 5
e3755, p188, t1878, ok boomer, 5
e3756, t1878, p188, ok boomer, 5
e3757, p189, t1879, ok boomer, 13
e3758, t1879, p189, ok boomer, 13
e3759, p189, t1880, ok boomer, 11
e3760, t1880, p189, ok boomer, 11
e3761, p189, t1881, ok boomer, 9
e3762, t1881, p189, ok boomer, 9
e3763, p189, t1882, ok boomer, 6
e3764, t1882, p189, ok boomer, 6
e3765, p189, t1883, ok boomer, 6
e3766, t1883, p189, ok boomer, 6
e3767, p189, t1884, ok boomer, 5
e3768, t1884, p189, ok boomer, 5
e3769, p189, t1885, ok boomer, 5
e3770, t1885, p189, ok boomer, 5
e3771, p189, t1886, ok boomer, 3
e3772, t1886, p189, ok boomer, 3
e3773, p189, t1887, ok boomer, 2
e3774, t1887, p189, ok boomer, 2
e3775, p189, t1626, ok boomer, 2
e3776, t1626, p189, ok boomer, 2
e3777, p190, t1889, ok boomer, 1
e3778, t1889, p190, ok boomer, 1
e3779, p190, t1890, ok boomer, 1
e3780, t1890, p190, ok boomer, 1
e3781, p190, t1891, ok boomer, 1
e3782, t1891, p190, ok boomer, 1
e3783, p190, t1892, ok boomer, 1
e3784, t1892, p190, ok boomer, 1
e3785, p190, t1893, ok boomer, 1
e3786, t1893, p190, ok boomer, 1
e3787, p190, t1894, ok boomer, 1
e3788, t1894, p190, ok boomer, 1
e3789, p190, t1860, ok boomer, 1
e3790, t1860, p190, ok boomer, 1
e3791, p190, t1863, ok boomer, 1
e3792, t1863, p190, ok boomer, 1
e3793, p190, t1897, ok boomer, 1
e3794, t1897, p190, ok boomer, 1
e3795, p190, t1898, ok boomer, 1
e3796, t1898, p190, ok boomer, 1
e3797, p192, t1899, ok boomer, 25
e3798, t1899, p192, ok boomer, 25
e3799, p192, t1900, ok boomer, 25
e3800, t1900, p192, ok boomer, 25
e3801, p192, t1901, ok boomer, 23
e3802, t1901, p192, ok boomer, 23
e3803, p192, t1902, ok boomer, 23
e3804, t1902, p192, ok boomer, 23
e3805, p192, t1903, ok boomer, 23
e3806, t1903, p192, ok boomer, 23
e3807, p192, t1904, ok boomer, 23
e3808, t1904, p192, ok boomer, 23
e3809, p192, t983, ok boomer, 23
e3810, t983, p192, ok boomer, 23
e3811, p192, t1906, ok boomer, 23
e3812, t1906, p192, ok boomer, 23
e3813, p192, t1907, ok boomer, 23
e3814, t1907, p192, ok boomer, 23
e3815, p192, t554, ok boomer, 23
e3816, t554, p192, ok boomer, 23
e3817, p193, t1909, ok boomer, 11
e3818, t1909, p193, ok boomer, 11
e3819, p193, t1910, ok boomer, 11
e3820, t1910, p193, ok boomer, 11
e3821, p193, t1911, ok boomer, 11
e3822, t1911, p193, ok boomer, 11
e3823, p193, t1912, ok boomer, 11
e3824, t1912, p193, ok boomer, 11
e3825, p193, t1913, ok boomer, 11
e3826, t1913, p193, ok boomer, 11
e3827, p193, t1914, ok boomer, 11
e3828, t1914, p193, ok boomer, 11
e3829, p193, t1915, ok boomer, 11
e3830, t1915, p193, ok boomer, 11
e3831, p193, t1916, ok boomer, 11
e3832, t1916, p193, ok boomer, 11
e3833, p193, t1917, ok boomer, 11
e3834, t1917, p193, ok boomer, 11
e3835, p193, t1918, ok boomer, 10
e3836, t1918, p193, ok boomer, 10
e3837, p194, t1919, ok boomer, 11
e3838, t1919, p194, ok boomer, 11
e3839, p194, t1920, ok boomer, 10
e3840, t1920, p194, ok boomer, 10
e3841, p194, t1921, ok boomer, 10
e3842, t1921, p194, ok boomer, 10
e3843, p194, t1922, ok boomer, 7
e3844, t1922, p194, ok boomer, 7
e3845, p194, t1923, ok boomer, 7
e3846, t1923, p194, ok boomer, 7
e3847, p194, t1924, ok boomer, 5
e3848, t1924, p194, ok boomer, 5
e3849, p194, t1925, ok boomer, 4
e3850, t1925, p194, ok boomer, 4
e3851, p194, t1926, ok boomer, 4
e3852, t1926, p194, ok boomer, 4
e3853, p194, t1927, ok boomer, 4
e3854, t1927, p194, ok boomer, 4
e3855, p194, t1928, ok boomer, 3
e3856, t1928, p194, ok boomer, 3
e3857, p195, t1929, ok boomer, 25
e3858, t1929, p195, ok boomer, 25
e3859, p195, t1930, ok boomer, 25
e3860, t1930, p195, ok boomer, 25
e3861, p195, t1931, ok boomer, 25
e3862, t1931, p195, ok boomer, 25
e3863, p195, t1932, ok boomer, 25
e3864, t1932, p195, ok boomer, 25
e3865, p195, t1933, ok boomer, 6
e3866, t1933, p195, ok boomer, 6
e3867, p195, t1934, ok boomer, 6
e3868, t1934, p195, ok boomer, 6
e3869, p195, t1935, ok boomer, 6
e3870, t1935, p195, ok boomer, 6
e3871, p195, t1936, ok boomer, 5
e3872, t1936, p195, ok boomer, 5
e3873, p195, t1937, ok boomer, 5
e3874, t1937, p195, ok boomer, 5
e3875, p195, t1938, ok boomer, 5
e3876, t1938, p195, ok boomer, 5
e3877, p196, t1939, ok boomer, 1
e3878, t1939, p196, ok boomer, 1
e3879, p196, t1940, ok boomer, 1
e3880, t1940, p196, ok boomer, 1
e3881, p196, t1941, ok boomer, 1
e3882, t1941, p196, ok boomer, 1
e3883, p196, t1942, ok boomer, 1
e3884, t1942, p196, ok boomer, 1
e3885, p196, t1943, ok boomer, 1
e3886, t1943, p196, ok boomer, 1
e3887, p196, t1944, ok boomer, 1
e3888, t1944, p196, ok boomer, 1
e3889, p196, t1945, ok boomer, 1
e3890, t1945, p196, ok boomer, 1
e3891, p196, t1946, ok boomer, 1
e3892, t1946, p196, ok boomer, 1
e3893, p196, t1947, ok boomer, 1
e3894, t1947, p196, ok boomer, 1
e3895, p196, t1948, ok boomer, 1
e3896, t1948, p196, ok boomer, 1
e3897, p197, t1949, ok boomer, 25
e3898, t1949, p197, ok boomer, 25
e3899, p197, t1950, ok boomer, 24
e3900, t1950, p197, ok boomer, 24
e3901, p197, t1161, ok boomer, 22
e3902, t1161, p197, ok boomer, 22
e3903, p197, t1952, ok boomer, 15
e3904, t1952, p197, ok boomer, 15
e3905, p197, t656, ok boomer, 15
e3906, t656, p197, ok boomer, 15
e3907, p197, t1954, ok boomer, 15
e3908, t1954, p197, ok boomer, 15
e3909, p197, t1465, ok boomer, 3
e3910, t1465, p197, ok boomer, 3
e3911, p197, t1956, ok boomer, 3
e3912, t1956, p197, ok boomer, 3
e3913, p197, t1957, ok boomer, 3
e3914, t1957, p197, ok boomer, 3
e3915, p197, t235, ok boomer, 2
e3916, t235, p197, ok boomer, 2
e3917, p198, t1959, ok boomer, 25
e3918, t1959, p198, ok boomer, 25
e3919, p198, t1960, ok boomer, 25
e3920, t1960, p198, ok boomer, 25
e3921, p198, t1961, ok boomer, 23
e3922, t1961, p198, ok boomer, 23
e3923, p198, t1962, ok boomer, 9
e3924, t1962, p198, ok boomer, 9
e3925, p198, t1963, ok boomer, 9
e3926, t1963, p198, ok boomer, 9
e3927, p198, t1906, ok boomer, 8
e3928, t1906, p198, ok boomer, 8
e3929, p198, t983, ok boomer, 7
e3930, t983, p198, ok boomer, 7
e3931, p198, t1966, ok boomer, 7
e3932, t1966, p198, ok boomer, 7
e3933, p198, t1967, ok boomer, 6
e3934, t1967, p198, ok boomer, 6
e3935, p198, t1968, ok boomer, 5
e3936, t1968, p198, ok boomer, 5
e3937, p199, t1969, ok boomer, 24
e3938, t1969, p199, ok boomer, 24
e3939, p199, t1970, ok boomer, 9
e3940, t1970, p199, ok boomer, 9
e3941, p199, t1971, ok boomer, 5
e3942, t1971, p199, ok boomer, 5
e3943, p199, t1967, ok boomer, 4
e3944, t1967, p199, ok boomer, 4
e3945, p199, t1973, ok boomer, 4
e3946, t1973, p199, ok boomer, 4
e3947, p199, t1974, ok boomer, 4
e3948, t1974, p199, ok boomer, 4
e3949, p199, t1975, ok boomer, 3
e3950, t1975, p199, ok boomer, 3
e3951, p199, t1976, ok boomer, 3
e3952, t1976, p199, ok boomer, 3
e3953, p199, t1977, ok boomer, 3
e3954, t1977, p199, ok boomer, 3
e3955, p199, t1978, ok boomer, 3
e3956, t1978, p199, ok boomer, 3
e3957, p200, t1979, ok boomer, 11
e3958, t1979, p200, ok boomer, 11
e3959, p200, t1980, ok boomer, 10
e3960, t1980, p200, ok boomer, 10
e3961, p200, t983, ok boomer, 10
e3962, t983, p200, ok boomer, 10
e3963, p200, t1945, ok boomer, 9
e3964, t1945, p200, ok boomer, 9
e3965, p200, t1983, ok boomer, 9
e3966, t1983, p200, ok boomer, 9
e3967, p200, t1984, ok boomer, 9
e3968, t1984, p200, ok boomer, 9
e3969, p200, t1938, ok boomer, 8
e3970, t1938, p200, ok boomer, 8
e3971, p200, t1986, ok boomer, 6
e3972, t1986, p200, ok boomer, 6
e3973, p200, t1987, ok boomer, 5
e3974, t1987, p200, ok boomer, 5
e3975, p200, t1988, ok boomer, 5
e3976, t1988, p200, ok boomer, 5
e3977, p201, t1989, ok boomer, 25
e3978, t1989, p201, ok boomer, 25
e3979, p201, t1990, ok boomer, 25
e3980, t1990, p201, ok boomer, 25
e3981, p201, t1991, ok boomer, 25
e3982, t1991, p201, ok boomer, 25
e3983, p201, t1992, ok boomer, 24
e3984, t1992, p201, ok boomer, 24
e3985, p201, t1993, ok boomer, 24
e3986, t1993, p201, ok boomer, 24
e3987, p201, t983, ok boomer, 24
e3988, t983, p201, ok boomer, 24
e3989, p201, t1995, ok boomer, 24
e3990, t1995, p201, ok boomer, 24
e3991, p201, t1902, ok boomer, 24
e3992, t1902, p201, ok boomer, 24
e3993, p201, t1997, ok boomer, 24
e3994, t1997, p201, ok boomer, 24
e3995, p201, t1938, ok boomer, 24
e3996, t1938, p201, ok boomer, 24
e3997, p202, t1999, ok boomer, 3
e3998, t1999, p202, ok boomer, 3
e3999, p202, t1906, ok boomer, 3
e4000, t1906, p202, ok boomer, 3
e4001, p202, t2001, ok boomer, 3
e4002, t2001, p202, ok boomer, 3
e4003, p202, t2002, ok boomer, 3
e4004, t2002, p202, ok boomer, 3
e4005, p202, t2003, ok boomer, 3
e4006, t2003, p202, ok boomer, 3
e4007, p202, t2004, ok boomer, 3
e4008, t2004, p202, ok boomer, 3
e4009, p202, t2005, ok boomer, 2
e4010, t2005, p202, ok boomer, 2
e4011, p202, t1945, ok boomer, 2
e4012, t1945, p202, ok boomer, 2
e4013, p202, t1944, ok boomer, 2
e4014, t1944, p202, ok boomer, 2
e4015, p202, t983, ok boomer, 2
e4016, t983, p202, ok boomer, 2
e4017, p203, t1986, ok boomer, 7
e4018, t1986, p203, ok boomer, 7
e4019, p203, t2010, ok boomer, 3
e4020, t2010, p203, ok boomer, 3
e4021, p203, t1906, ok boomer, 2
e4022, t1906, p203, ok boomer, 2
e4023, p203, t983, ok boomer, 2
e4024, t983, p203, ok boomer, 2
e4025, p203, t2013, ok boomer, 2
e4026, t2013, p203, ok boomer, 2
e4027, p203, t807, ok boomer, 2
e4028, t807, p203, ok boomer, 2
e4029, p203, t2015, ok boomer, 2
e4030, t2015, p203, ok boomer, 2
e4031, p203, t2016, ok boomer, 2
e4032, t2016, p203, ok boomer, 2
e4033, p203, t2017, ok boomer, 2
e4034, t2017, p203, ok boomer, 2
e4035, p203, t2018, ok boomer, 2
e4036, t2018, p203, ok boomer, 2
e4037, p204, t2019, ok boomer, 25
e4038, t2019, p204, ok boomer, 25
e4039, p204, t2020, ok boomer, 25
e4040, t2020, p204, ok boomer, 25
e4041, p204, t1979, ok boomer, 25
e4042, t1979, p204, ok boomer, 25
e4043, p204, t2022, ok boomer, 25
e4044, t2022, p204, ok boomer, 25
e4045, p204, t2023, ok boomer, 24
e4046, t2023, p204, ok boomer, 24
e4047, p204, t2024, ok boomer, 24
e4048, t2024, p204, ok boomer, 24
e4049, p204, t2025, ok boomer, 23
e4050, t2025, p204, ok boomer, 23
e4051, p204, t2026, ok boomer, 23
e4052, t2026, p204, ok boomer, 23
e4053, p204, t2027, ok boomer, 8
e4054, t2027, p204, ok boomer, 8
e4055, p204, t272, ok boomer, 8
e4056, t272, p204, ok boomer, 8
e4057, p205, t2029, ok boomer, 1
e4058, t2029, p205, ok boomer, 1
e4059, p205, t2030, ok boomer, 1
e4060, t2030, p205, ok boomer, 1
e4061, p205, t2031, ok boomer, 1
e4062, t2031, p205, ok boomer, 1
e4063, p205, t2032, ok boomer, 1
e4064, t2032, p205, ok boomer, 1
e4065, p205, t1979, ok boomer, 1
e4066, t1979, p205, ok boomer, 1
e4067, p205, t2034, ok boomer, 1
e4068, t2034, p205, ok boomer, 1
e4069, p205, t1999, ok boomer, 1
e4070, t1999, p205, ok boomer, 1
e4071, p205, t173, ok boomer, 1
e4072, t173, p205, ok boomer, 1
e4073, p205, t2037, ok boomer, 1
e4074, t2037, p205, ok boomer, 1
e4075, p205, t1804, ok boomer, 1
e4076, t1804, p205, ok boomer, 1
e4077, p206, t2039, ok boomer, 25
e4078, t2039, p206, ok boomer, 25
e4079, p206, t2040, ok boomer, 25
e4080, t2040, p206, ok boomer, 25
e4081, p206, t1902, ok boomer, 22
e4082, t1902, p206, ok boomer, 22
e4083, p206, t2042, ok boomer, 7
e4084, t2042, p206, ok boomer, 7
e4085, p206, t2043, ok boomer, 7
e4086, t2043, p206, ok boomer, 7
e4087, p206, t983, ok boomer, 6
e4088, t983, p206, ok boomer, 6
e4089, p206, t2034, ok boomer, 5
e4090, t2034, p206, ok boomer, 5
e4091, p206, t554, ok boomer, 5
e4092, t554, p206, ok boomer, 5
e4093, p206, t2047, ok boomer, 5
e4094, t2047, p206, ok boomer, 5
e4095, p206, t2048, ok boomer, 4
e4096, t2048, p206, ok boomer, 4
e4097, p207, t2049, ok boomer, 25
e4098, t2049, p207, ok boomer, 25
e4099, p207, t2050, ok boomer, 25
e4100, t2050, p207, ok boomer, 25
e4101, p207, t2051, ok boomer, 25
e4102, t2051, p207, ok boomer, 25
e4103, p207, t1979, ok boomer, 10
e4104, t1979, p207, ok boomer, 10
e4105, p207, t2053, ok boomer, 8
e4106, t2053, p207, ok boomer, 8
e4107, p207, t1997, ok boomer, 7
e4108, t1997, p207, ok boomer, 7
e4109, p207, t1999, ok boomer, 4
e4110, t1999, p207, ok boomer, 4
e4111, p207, t2056, ok boomer, 4
e4112, t2056, p207, ok boomer, 4
e4113, p207, t2057, ok boomer, 3
e4114, t2057, p207, ok boomer, 3
e4115, p207, t2058, ok boomer, 3
e4116, t2058, p207, ok boomer, 3
e4117, p208, t2059, ok boomer, 9
e4118, t2059, p208, ok boomer, 9
e4119, p208, t2060, ok boomer, 5
e4120, t2060, p208, ok boomer, 5
e4121, p208, t807, ok boomer, 4
e4122, t807, p208, ok boomer, 4
e4123, p208, t2062, ok boomer, 4
e4124, t2062, p208, ok boomer, 4
e4125, p208, t983, ok boomer, 3
e4126, t983, p208, ok boomer, 3
e4127, p208, t2064, ok boomer, 3
e4128, t2064, p208, ok boomer, 3
e4129, p208, t2065, ok boomer, 3
e4130, t2065, p208, ok boomer, 3
e4131, p208, t2066, ok boomer, 3
e4132, t2066, p208, ok boomer, 3
e4133, p208, t2067, ok boomer, 3
e4134, t2067, p208, ok boomer, 3
e4135, p208, t2068, ok boomer, 3
e4136, t2068, p208, ok boomer, 3
e4137, p209, t2069, ok boomer, 24
e4138, t2069, p209, ok boomer, 24
e4139, p209, t2070, ok boomer, 21
e4140, t2070, p209, ok boomer, 21
e4141, p209, t2071, ok boomer, 16
e4142, t2071, p209, ok boomer, 16
e4143, p209, t2072, ok boomer, 16
e4144, t2072, p209, ok boomer, 16
e4145, p209, t2073, ok boomer, 8
e4146, t2073, p209, ok boomer, 8
e4147, p209, t2074, ok boomer, 5
e4148, t2074, p209, ok boomer, 5
e4149, p209, t2075, ok boomer, 5
e4150, t2075, p209, ok boomer, 5
e4151, p209, t2076, ok boomer, 4
e4152, t2076, p209, ok boomer, 4
e4153, p209, t2077, ok boomer, 4
e4154, t2077, p209, ok boomer, 4
e4155, p209, t2078, ok boomer, 3
e4156, t2078, p209, ok boomer, 3
e4157, p210, t2079, ok boomer, 4
e4158, t2079, p210, ok boomer, 4
e4159, p210, t2080, ok boomer, 4
e4160, t2080, p210, ok boomer, 4
e4161, p210, t2081, ok boomer, 4
e4162, t2081, p210, ok boomer, 4
e4163, p210, t2082, ok boomer, 2
e4164, t2082, p210, ok boomer, 2
e4165, p210, t2083, ok boomer, 2
e4166, t2083, p210, ok boomer, 2
e4167, p210, t2084, ok boomer, 2
e4168, t2084, p210, ok boomer, 2
e4169, p210, t2085, ok boomer, 2
e4170, t2085, p210, ok boomer, 2
e4171, p210, t2086, ok boomer, 2
e4172, t2086, p210, ok boomer, 2
e4173, p210, t2087, ok boomer, 2
e4174, t2087, p210, ok boomer, 2
e4175, p210, t2088, ok boomer, 2
e4176, t2088, p210, ok boomer, 2
e4177, p211, t2089, ok boomer, 19
e4178, t2089, p211, ok boomer, 19
e4179, p211, t2053, ok boomer, 19
e4180, t2053, p211, ok boomer, 19
e4181, p211, t2091, ok boomer, 18
e4182, t2091, p211, ok boomer, 18
e4183, p211, t2092, ok boomer, 3
e4184, t2092, p211, ok boomer, 3
e4185, p211, t2093, ok boomer, 2
e4186, t2093, p211, ok boomer, 2
e4187, p211, t2094, ok boomer, 2
e4188, t2094, p211, ok boomer, 2
e4189, p211, t2095, ok boomer, 2
e4190, t2095, p211, ok boomer, 2
e4191, p211, t2096, ok boomer, 2
e4192, t2096, p211, ok boomer, 2
e4193, p211, t2097, ok boomer, 2
e4194, t2097, p211, ok boomer, 2
e4195, p211, t2098, ok boomer, 1
e4196, t2098, p211, ok boomer, 1
e4197, p212, t2099, ok boomer, 24
e4198, t2099, p212, ok boomer, 24
e4199, p212, t2100, ok boomer, 24
e4200, t2100, p212, ok boomer, 24
e4201, p212, t2101, ok boomer, 24
e4202, t2101, p212, ok boomer, 24
e4203, p212, t2034, ok boomer, 12
e4204, t2034, p212, ok boomer, 12
e4205, p212, t2103, ok boomer, 10
e4206, t2103, p212, ok boomer, 10
e4207, p212, t1943, ok boomer, 8
e4208, t1943, p212, ok boomer, 8
e4209, p212, t1967, ok boomer, 7
e4210, t1967, p212, ok boomer, 7
e4211, p212, t2106, ok boomer, 6
e4212, t2106, p212, ok boomer, 6
e4213, p212, t2107, ok boomer, 5
e4214, t2107, p212, ok boomer, 5
e4215, p212, t2108, ok boomer, 4
e4216, t2108, p212, ok boomer, 4
e4217, p213, t1902, ok boomer, 11
e4218, t1902, p213, ok boomer, 11
e4219, p213, t135, ok boomer, 9
e4220, t135, p213, ok boomer, 9
e4221, p213, t2111, ok boomer, 5
e4222, t2111, p213, ok boomer, 5
e4223, p213, t2112, ok boomer, 5
e4224, t2112, p213, ok boomer, 5
e4225, p213, t2113, ok boomer, 5
e4226, t2113, p213, ok boomer, 5
e4227, p213, t2114, ok boomer, 5
e4228, t2114, p213, ok boomer, 5
e4229, p213, t2115, ok boomer, 4
e4230, t2115, p213, ok boomer, 4
e4231, p213, t2116, ok boomer, 4
e4232, t2116, p213, ok boomer, 4
e4233, p213, t2117, ok boomer, 3
e4234, t2117, p213, ok boomer, 3
e4235, p213, t2118, ok boomer, 3
e4236, t2118, p213, ok boomer, 3
e4237, p214, t2119, ok boomer, 4
e4238, t2119, p214, ok boomer, 4
e4239, p214, t2120, ok boomer, 4
e4240, t2120, p214, ok boomer, 4
e4241, p214, t983, ok boomer, 3
e4242, t983, p214, ok boomer, 3
e4243, p214, t2122, ok boomer, 3
e4244, t2122, p214, ok boomer, 3
e4245, p214, t2123, ok boomer, 3
e4246, t2123, p214, ok boomer, 3
e4247, p214, t2124, ok boomer, 2
e4248, t2124, p214, ok boomer, 2
e4249, p214, t2125, ok boomer, 2
e4250, t2125, p214, ok boomer, 2
e4251, p214, t2126, ok boomer, 2
e4252, t2126, p214, ok boomer, 2
e4253, p214, t2127, ok boomer, 2
e4254, t2127, p214, ok boomer, 2
e4255, p214, t2128, ok boomer, 2
e4256, t2128, p214, ok boomer, 2
e4257, p215, t554, ok boomer, 11
e4258, t554, p215, ok boomer, 11
e4259, p215, t1172, ok boomer, 11
e4260, t1172, p215, ok boomer, 11
e4261, p215, t983, ok boomer, 6
e4262, t983, p215, ok boomer, 6
e4263, p215, t1929, ok boomer, 6
e4264, t1929, p215, ok boomer, 6
e4265, p215, t2133, ok boomer, 5
e4266, t2133, p215, ok boomer, 5
e4267, p215, t2134, ok boomer, 5
e4268, t2134, p215, ok boomer, 5
e4269, p215, t2135, ok boomer, 4
e4270, t2135, p215, ok boomer, 4
e4271, p215, t2136, ok boomer, 4
e4272, t2136, p215, ok boomer, 4
e4273, p215, t2137, ok boomer, 4
e4274, t2137, p215, ok boomer, 4
e4275, p215, t2138, ok boomer, 3
e4276, t2138, p215, ok boomer, 3
e4277, p216, t1465, ok boomer, 25
e4278, t1465, p216, ok boomer, 25
e4279, p216, t159, ok boomer, 25
e4280, t159, p216, ok boomer, 25
e4281, p216, t1385, ok boomer, 25
e4282, t1385, p216, ok boomer, 25
e4283, p216, t2142, ok boomer, 25
e4284, t2142, p216, ok boomer, 25
e4285, p216, t1340, ok boomer, 25
e4286, t1340, p216, ok boomer, 25
e4287, p216, t2144, ok boomer, 25
e4288, t2144, p216, ok boomer, 25
e4289, p216, t2145, ok boomer, 25
e4290, t2145, p216, ok boomer, 25
e4291, p216, t2146, ok boomer, 25
e4292, t2146, p216, ok boomer, 25
e4293, p216, t2147, ok boomer, 9
e4294, t2147, p216, ok boomer, 9
e4295, p216, t2148, ok boomer, 8
e4296, t2148, p216, ok boomer, 8
e4297, p217, t2149, ok boomer, 24
e4298, t2149, p217, ok boomer, 24
e4299, p217, t2150, ok boomer, 24
e4300, t2150, p217, ok boomer, 24
e4301, p217, t2151, ok boomer, 2
e4302, t2151, p217, ok boomer, 2
e4303, p217, t2152, ok boomer, 2
e4304, t2152, p217, ok boomer, 2
e4305, p217, t2153, ok boomer, 1
e4306, t2153, p217, ok boomer, 1
e4307, p217, t2154, ok boomer, 1
e4308, t2154, p217, ok boomer, 1
e4309, p217, t1307, ok boomer, 1
e4310, t1307, p217, ok boomer, 1
e4311, p217, t2156, ok boomer, 1
e4312, t2156, p217, ok boomer, 1
e4313, p217, t2157, ok boomer, 1
e4314, t2157, p217, ok boomer, 1
e4315, p217, t2158, ok boomer, 1
e4316, t2158, p217, ok boomer, 1
e4317, p218, t2159, ok boomer, 10
e4318, t2159, p218, ok boomer, 10
e4319, p218, t2160, ok boomer, 9
e4320, t2160, p218, ok boomer, 9
e4321, p218, t2161, ok boomer, 5
e4322, t2161, p218, ok boomer, 5
e4323, p218, t2162, ok boomer, 4
e4324, t2162, p218, ok boomer, 4
e4325, p218, t2163, ok boomer, 4
e4326, t2163, p218, ok boomer, 4
e4327, p218, t2164, ok boomer, 3
e4328, t2164, p218, ok boomer, 3
e4329, p218, t2165, ok boomer, 3
e4330, t2165, p218, ok boomer, 3
e4331, p218, t2166, ok boomer, 3
e4332, t2166, p218, ok boomer, 3
e4333, p218, t2167, ok boomer, 2
e4334, t2167, p218, ok boomer, 2
e4335, p218, t2168, ok boomer, 2
e4336, t2168, p218, ok boomer, 2
e4337, p219, t983, ok boomer, 22
e4338, t983, p219, ok boomer, 22
e4339, p219, t2170, ok boomer, 21
e4340, t2170, p219, ok boomer, 21
e4341, p219, t2171, ok boomer, 2
e4342, t2171, p219, ok boomer, 2
e4343, p219, t2172, ok boomer, 2
e4344, t2172, p219, ok boomer, 2
e4345, p219, t2173, ok boomer, 2
e4346, t2173, p219, ok boomer, 2
e4347, p219, t2174, ok boomer, 2
e4348, t2174, p219, ok boomer, 2
e4349, p219, t173, ok boomer, 2
e4350, t173, p219, ok boomer, 2
e4351, p219, t2176, ok boomer, 2
e4352, t2176, p219, ok boomer, 2
e4353, p219, t2177, ok boomer, 2
